index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
8a3f32af5bf9da713b971a36df829100,2026-08-05T10:26:13Z,'Hochwasser',www.tagesspiegel.de,de,0.9,Tod und Verwüstung in der Sächsischen Schweiz: So erlebt Sachsens kleinste Gemeinde die wiederkehrenden Naturkatastrophen,Am Freitag wütete ein verheerender Sturm im malerischen Rathen. In den Jahren zuvor gab es Hochwasser und einen Waldbrand. Ein Telefonat mit dem Bürgermeister.,https://www.tagesspiegel.de/politik/tod-und-verwustung-in-der-sachsischen-schweiz-so-erlebt-sachsens-kleinste-gemeinde-die-wiederkehrenden-naturkatastrophen-15914965.html,https://www.tagesspiegel.de/images/15915647/alternates/BASE_16_9_W1400/1785924847000/sturmschaden-sachsische-schweiz.jpeg,http://web.archive.org/web/20260805153152/https://www.tagesspiegel.de/politik/tod-und-verwustung-in-der-sachsischen-schweiz-so-erlebt-sachsens-kleinste-gemeinde-die-wiederkehrenden-naturkatastrophen-15914965.html,Am vergangenen Freitag zieht ein schweres Unwetter über die Sächsische Schweiz und richtet insbesondere in dem Gebiet rund um die berühmte Felsenbühne Rathen unterhalb der Bastei-Brücke verheerende S… [+5919 chars],,Tod und Verwüstung in der Sächsischen Schweiz: So erlebt Sachsens kleinste Gemeinde die wiederkehrenden Naturkatastrophen. Am Freitag wütete ein verheerender Sturm im malerischen Rathen. In den Jahren zuvor gab es Hochwasser und einen Waldbrand. Ein Telefonat mit dem Bürgermeister.,Death and devastation in Saxon Switzerland: This is how Saxony's smallest community experiences recurring natural disasters. On Friday a devastating storm raged in picturesque Rathen. In previous years there had been floods and a forest fire. A phone call with the mayor.,Mors et vastitas in Saxonia Helvetia: Saxoniae tam parvae communitatis experientias frequentissimas clades naturales experiuntur. Veneris tempestas vastata in ornatior Rathen desaevit. Superioribus annis fuerant flumina et silva ignis. A phone vocationem cum maiore.,2026-08-06 10:48:15+00:00
b8b5a36e872651c28d9461ff7f6c4b8a,2026-08-03T15:17:15Z,'Hochwasser',www.zeit.de,de,0.9,Wasserstraßen: Donauausbau soll bei Niedrig- und Hochwasser helfen,Hier finden Sie Informationen zu dem Thema „Wasserstraßen“. Lesen Sie jetzt „Donauausbau soll bei Niedrig- und Hochwasser helfen“.,https://www.zeit.de/news/2026-08/03/donauausbau-soll-bei-niedrig-und-hochwasser-helfen,https://img.zeit.de/news/2026-08/03/donauausbau-soll-bei-niedrig-und-hochwasser-helfen-image-group/wide__1300x731,http://web.archive.org/web/20260803152330/https://www.zeit.de/news/2026-08/03/donauausbau-soll-bei-niedrig-und-hochwasser-helfen,Der Donauausbau zwischen Deggendorf und Vilshofen soll im Herbst starten. Vorbereitende Arbeiten laufen bereits. Der neue Bundesverkehrsminister Steffen Bilger (CDU) unterstrich bei einem Besuch nahe… [+2301 chars],,Wasserstraßen: Donauausbau soll bei Niedrig- und Hochwasser helfen. Hier finden Sie Informationen zu dem Thema „Wasserstraßen“. Lesen Sie jetzt „Donauausbau soll bei Niedrig- und Hochwasser helfen“.,Waterways: Danube expansion should help with low and high water. Here you will find information on the topic of “Waterways”. Now read “Danube expansion should help with low and high water”.,"Fluminum: Danuvius expansio aquarum humilis et alta adiuvet. Hic informationes invenies in argumento "" Aquarum"". Nunc legitur ""Danube expansionem aqua humili et alta adiuvet"".",2026-08-09 08:55:15+00:00
a40d94b2cc4448409e8fc95d7686affe,2026-08-07T19:18:00Z,'Hochwasser Klimawandel',www.dw.com,de,0.9,Klimawandel: Giftige Überschwemmungen im Südsudan,"Jahrelange Überschwemmungen haben in der Ölregion des Südsudans zu einer katastrophalen Wasserverschmutzung geführt. Gemeinden, Wissenschaftler und Gesundheitspersonal suchen verzweifelt nach Lösungen.",https://www.dw.com/de/klimawandel-giftige-%C3%BCberschwemmungen-im-s%C3%BCdsudan/a-78270824,https://static.dw.com/image/78195896_6.jpg,http://web.archive.org/web/20260807215657/https://www.dw.com/de/klimawandel-giftige-%C3%BCberschwemmungen-im-s%C3%BCdsudan/a-78270824,"Das Dorf Bentiu hat schon alles erlebt: Die im Norden des Südsudans nahe der Grenze zum Sudan gelegene Hauptstadt des Bundesstaates Unity zählte früher nur einige Tausend Einwohner. Krieg, Gewalt und… [+10967 chars]",,"Klimawandel: Giftige Überschwemmungen im Südsudan. Jahrelange Überschwemmungen haben in der Ölregion des Südsudans zu einer katastrophalen Wasserverschmutzung geführt. Gemeinden, Wissenschaftler und Gesundheitspersonal suchen verzweifelt nach Lösungen.","Climate change: Toxic floods in South Sudan. Years of flooding have caused catastrophic water pollution in South Sudan's oil region. Communities, scientists and health workers are desperate to find solutions.","Mutatio climatis: Inundationes Toxicus in Sudania Australi. Anni inundationis aquam funestam in regione olei Sudani in Meridiana pollutione effecit. Communitates, scientiarum ac salutis operariorum solutiones invenire desperatae sunt.",2026-08-10 09:42:24+00:00
3392e06a2ea4d5c21e9fadeec51de03f,2026-08-10T17:04:00Z,'Hochwasserschutz',kaernten.orf.at,de,0.9,Neuer Hochwasserschutz in Klagenfurt,Der neue Hochwasserschutz beim Treimischer Teich in Klagenfurt-Viktring ist fertiggestellt. Drei Jahre nach schweren Regenfällen und der Gefahr eines Dammbruchs soll die Anlage nun rund 10.000 Menschen in den westlichen und südlichen Stadtteilen schützen. Gle…,https://kaernten.orf.at/stories/3366420/,https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F33%2F75%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F3144182_master_1218875_kh_2sz_4typ_hochwasserschutz_260810_00_00_35_22.jpg%3Fs%3D60b560e69d9a91c090384937020d9695e50a6e96,http://web.archive.org/web/20260810195902/https://kaernten.orf.at/stories/3366420/,Nach tagelangen Regenfällen im Jahr 2023 war ein Dammbruch beim Treimischer Teich nur mit großer Mühe verhindert worden. Der neue Damm soll nun ein hundertjähriges Hochwasser abfangen und die darunte… [+2248 chars],,Neuer Hochwasserschutz in Klagenfurt. Der neue Hochwasserschutz beim Treimischer Teich in Klagenfurt-Viktring ist fertiggestellt. Drei Jahre nach schweren Regenfällen und der Gefahr eines Dammbruchs soll die Anlage nun rund 10.000 Menschen in den westlichen und südlichen Stadtteilen schützen. Gle…,"New flood protection in Klagenfurt. The new flood protection at the Treimischer Teich in Klagenfurt-Viktring has been completed. Three years after heavy rains and the risk of a dam bursting, the system is now intended to protect around 10,000 people in the western and southern parts of the city. Same…","Novum flumen in Regno Klagenfurt. Novus inundatio praesidio apud Treimischer Teich in Klagenfurt-Viktring peracta est. Post tres annos imbres et periculum matris irruptionis, systema nunc circa 10.000 hominum in partibus occidentalibus et meridionalibus urbis tueri in animo est. Idem…",2026-08-14 20:38:35+00:00
486aeb85a062c01170cbb26f526a9280,2026-08-11T15:25:35Z,'Überschwemmung',www.nzz.ch,de,0.9,Der Kanton will den Hochwasserschutz an der Sihl vorantreiben. Doch wegen der Trockenheit gerät das Projekt ins Stocken,Mit dem Entlastungsstollen will sich der Kanton gegen Überschwemmungen schützen. In diesen Tagen steht er jedoch vor einem Dilemma.,https://www.nzz.ch/zuerich/zuerichs-millionenprojekt-gegen-hochwasser-entlastungsstollen-sihl-zuerichsee-ld.10019076,"https://img-msp-prod.nzz.ch/2026/08/11/93813f3b-f694-438a-b750-228c30ef7824.jpg?width=1200&height=674&fit=bounds&quality=75&auto=webp&crop=7432,4180,x0,y387&wmark=nzz",http://web.archive.org/web/20260812074332/https://www.nzz.ch/zuerich/zuerichs-millionenprojekt-gegen-hochwasser-entlastungsstollen-sihl-zuerichsee-ld.10019076,"Mit dem Entlastungsstollen will sich der Kanton gegen Überschwemmungen schützen. In diesen Tagen steht er jedoch vor einem Dilemma.
Jana Kehl11.08.2026, 17.25 Uhr
Zusammenfassung
Bei Thalwil führt… [+5645 chars]",,Der Kanton will den Hochwasserschutz an der Sihl vorantreiben. Doch wegen der Trockenheit gerät das Projekt ins Stocken. Mit dem Entlastungsstollen will sich der Kanton gegen Überschwemmungen schützen. In diesen Tagen steht er jedoch vor einem Dilemma.,"The canton wants to advance flood protection on the Sihl. But because of the drought, the project is stalled. The canton wants to protect itself against flooding with the relief tunnel. However, these days he is faced with a dilemma.","pagus in Sihl praesidio cupit diluvium progredi. Sed propter siccitatem, propositum stabulantur. Pagus se ab inundatione cum cuniculi subsidio tueri vult. Sed haec dies est adversus perplexus.",2026-08-14 20:38:35+00:00
60b21708453e9ce120a03e050704d290,2026-08-12T15:00:00Z,'Hochwasser',science.orf.at,de,0.9,Jahrtausendhochwasser war eine Flutserie,"Die „Magdalenenflut“ im Jahr 1342 gilt als heftigstes Hochwasser Mitteleuropas im zweiten Jahrtausend. Dass es sich dabei um den Höhepunkt einer zweijährigen Flutserie handelte, hat nun ein Forschungsteam der Technischen Universität (TU) Wien herausgefunden.",https://science.orf.at/stories/3236883/,https://ibs.orf.at/science?image=https%3A%2F%2Ftubestatic.orf.at%2Fmims%2F2026%2F33%2F38%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F3146607_master_1219838_unwetter_oberoesterreich_-_hochwasser_im_bezirk_braunau_situation_in_lengau_.jpg%3Fs%3Dd3d55bef21791e454386047ada4d77715ea175b1,http://web.archive.org/web/20260813030858/https://science.orf.at/stories/3236883/,"Das Team analysierte mehr als tausend Einträge aus zeitgenössischen Quellen über die Magdalenenhochwasser genannten Ereignisse und ihre Auswirkungen. Wo historische Aufzeichnungen lückenhaft sind, wu… [+2628 chars]",,"Jahrtausendhochwasser war eine Flutserie. Die „Magdalenenflut“ im Jahr 1342 gilt als heftigstes Hochwasser Mitteleuropas im zweiten Jahrtausend. Dass es sich dabei um den Höhepunkt einer zweijährigen Flutserie handelte, hat nun ein Forschungsteam der Technischen Universität (TU) Wien herausgefunden.",The millennium flood was a series of floods. The “Magdalen Flood” in 1342 is considered the most violent flood in Central Europe in the second millennium. A research team from the Vienna University of Technology (TU) has now discovered that this was the climax of a two-year series of floods.,"millennii diluvii series diluvii fuit. ""Magdalen Diluvium"" anno 1342 vehementissimum diluvium in Central Europa secundo millennio censetur. Investigatio turmae ex Universitate Vindobonensi Technologiae (TU) nunc inventa est hanc esse culmen biennii seriei inundationum.",2026-08-15 03:47:35+00:00
21c768b9efb6f273f274e8a601cbbdf5,2026-08-17T08:49:03Z,'Hochwasser Schifffahrt',www.faz.net,de,0.9,Lebenswichtige Infrastruktur: Wie Dämme gegen Flut und Dürre helfen,Talsperren und Stauseen schützen vor Hochwasser und Trockenheit. Reicht das? Wegen des Extremwetters werden sie immer wichtiger für die Wirtschaft und Natur.,https://www.faz.net/aktuell/wirtschaft/klima-nachhaltigkeit/talsperren-in-deutschland-wie-daemme-gegen-flut-und-duerre-helfen-accg-201115504.html,https://media0.faz.net/image/w1200h627/7b5811a0540a/w2727h1424x134y166o/202311/43600.0.2153084616/kritische-infrastruktur.webp,,"Wer öfter mit der Bahn fährt, kennt sie bestimmt, die Kinzigtalsperre zwischen Steinau an der Straße und Bad Soden-Salmünster. Weil die ICE-Strecke von Frankfurt nach Fulda durch eine enge Gasse zwis… [+6491 chars]",,Lebenswichtige Infrastruktur: Wie Dämme gegen Flut und Dürre helfen. Talsperren und Stauseen schützen vor Hochwasser und Trockenheit. Reicht das? Wegen des Extremwetters werden sie immer wichtiger für die Wirtschaft und Natur.,"Vital Infrastructure: How Dams Help Against Floods and Droughts. Dams and reservoirs protect against floods and drought. Is that enough? Because of the extreme weather, they are becoming increasingly important for the economy and nature.",Vitalis infrastructurae: Quomodo matribus auxilium contra flumina et siccitates. Matribus et piscinas contra inundationes et siccitatem defendunt. Estne satis? Propter nimiam tempestatem magis magisque momenti pro oeconomia et natura augentur.,2026-08-19 03:53:32+00:00
9e7b6b2dcce7ff12e86d76168ecaba85,2026-08-16T10:41:29Z,'Hochwasser Gaza',www.sueddeutsche.de,de,0.3,Hitze: Auf dem Trockenen,"Sandbänke und Geröll, wo früher Wasser war: Die sinkenden Pegelstände des Rheins und anderer Flüsse bedrohen die Wirtschaft. Es gibt bereits erste Lieferengpässe, und es könnte noch schlimmer kommen.",https://www.sueddeutsche.de/wirtschaft/pegel-kaub-siemens-energy-evonik-lanxess-basf-chemieindustrie-li.3529812,https://www.sueddeutsche.de/2026/08/14/197fb676-490e-4bc0-9116-a28e1a07b1ee.jpg?q=60&fm=webp&width=1200&rect=0%2C209%2C4000%2C2250,,"Eigentlich war der Rhein auch schon früher nicht immer so ganz zuverlässig, auch vor mehr als 200 Jahren nicht. Es gab Hochwasser, das die Menschen am Fluss um Hab und Gut brachte. Und manchmal führt… [+484 chars]",,"Hitze: Auf dem Trockenen. Sandbänke und Geröll, wo früher Wasser war: Die sinkenden Pegelstände des Rheins und anderer Flüsse bedrohen die Wirtschaft. Es gibt bereits erste Lieferengpässe, und es könnte noch schlimmer kommen.","Heat: On dry land. Sand banks and rubble where there used to be water: the falling water levels of the Rhine and other rivers are threatening the economy. There are already initial supply bottlenecks, and things could get worse.","Aestus: In terra arida. Arenae ripis et ruderibus ubi aqua usus est: aquae cadentis gradus Rheni et aliorum fluminum oeconomiae minantur. Iam copiae initiales ampullae sunt, et res deteriores fieri potuerunt.",2026-08-20 14:44:37+00:00
250cc03986c22b3ec6ed9278a1ef3c8e,2026-08-10T11:11:00Z,'Hochwasser',www.prnewswire.com,de,0.9,Network Rail und CATALYST schließen exploratives Pilotprojekt zur satellitengestützten Risikoanalyse auf der Wessex-Strecke ab,"Im Rahmen eines innovativen Pilotprojekts wurden Erdbeobachtungsdaten, aus Satellitenbildern abgeleitete Analysen und Wettervorhersagen kombiniert, um zu untersuchen, wie Hochwasser- und Vegetationsrisiken früher erkannt werden können, um so die Inspektion un…",https://www.prnewswire.com/news-releases/network-rail-und-catalyst-schlieWen-exploratives-pilotprojekt-zur-satellitengestutzten-risikoanalyse-auf-der-wessex-strecke-ab-302846570.html,https://mmx.prnewswire.com/media/MS1966299/CATALYST-PCI-Geomatics-Network-Rail-und-CATALYST-schließen-exp.jpg?id=OA2840504&p=facebook,http://web.archive.org/web/20260811085052/https://www.prnewswire.com/news-releases/network-rail-und-catalyst-schlieWen-exploratives-pilotprojekt-zur-satellitengestutzten-risikoanalyse-auf-der-wessex-strecke-ab-302846570.html,"Im Rahmen eines innovativen Pilotprojekts wurden Erdbeobachtungsdaten, aus Satellitenbildern abgeleitete Analysen und Wettervorhersagen kombiniert, um zu untersuchen, wie Hochwasser- und Vegetationsr… [+7559 chars]",,"Network Rail und CATALYST schließen exploratives Pilotprojekt zur satellitengestützten Risikoanalyse auf der Wessex-Strecke ab. Im Rahmen eines innovativen Pilotprojekts wurden Erdbeobachtungsdaten, aus Satellitenbildern abgeleitete Analysen und Wettervorhersagen kombiniert, um zu untersuchen, wie Hochwasser- und Vegetationsrisiken früher erkannt werden können, um so die Inspektion un…","Network Rail and CATALYST complete exploratory pilot project for satellite-based risk analysis on the Wessex route. An innovative pilot project combined Earth observation data, satellite imagery-derived analysis and weather forecasting to examine how flood and vegetation risks can be identified earlier to improve inspection and…","Retiacula Rail et CATALYST integra exploratoriae gubernatoris project pro satellite-substructio analysi periculo in itinere Westsaxonum. Gubernator inceptio innovative Telluris observationem datam, satellitem analysin ac tempestatem praevidens, explorare potest quomodo inundatio et vegetatio periculum invenire possint ante ad inspectionem meliorem et…",2026-08-20 14:44:37+00:00
83c7a9de2767d415a27cb751eb99ebce,2026-08-14T09:09:25Z,'Hochwasser',www.spektrum.de,de,0.9,Hochwasser: Magdalenenflut war Höhepunkt einer ganzen Katastrophenkette,"Die Magdalenenflut 1342 gilt als Jahrtausendflut. Doch eine neue Studie zeigt: Sie kam nicht allein, sondern war Teil einer in Europa wohl beispiellosen Serie an Überflutungen.",https://www.spektrum.de/news/hochwasser-magdalenenflut-war-hoehepunkt-einer-katastrophenkette/2339511,https://static.spektrum.de/fm/912/f1920x1080/Magdalenenflut.jpg,http://web.archive.org/web/20260814231013/https://www.spektrum.de/news/hochwasser-magdalenenflut-war-hoehepunkt-einer-katastrophenkette/2339511,"Das Jahr 1342 war für die Menschen in Mittel- und Osteuropa katastrophal: Auf einen harten, schneereichen Winter folgte ein kühles und feuchtes Frühjahr, das nur kurz von warmen Sommerwochen unterbro… [+2306 chars]",,"Hochwasser: Magdalenenflut war Höhepunkt einer ganzen Katastrophenkette. Die Magdalenenflut 1342 gilt als Jahrtausendflut. Doch eine neue Studie zeigt: Sie kam nicht allein, sondern war Teil einer in Europa wohl beispiellosen Serie an Überflutungen.","Floods: Magdalen flood was the climax of a whole chain of disasters. The Magdalen flood in 1342 is considered a millennium flood. But a new study shows: It did not come alone, but was part of a series of floods that was probably unprecedented in Europe.","Inundationes: Magdalenae Diluvium fuit culmen totius catenae calamitatum. Inundatio Magdalenae anno 1342 millennium diluvium censetur. Sed nova meditatio ostendit: Res sola non venit, sed pars erat seriei diluvii quae probabiliter in Europa inaudita fuit.",2026-08-20 14:44:37+00:00
